Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-09 10:57:20,489,691,-202,501
2025-08-09 10:57:35,476,676,-200,501
2025-08-09 10:57:50,491,693,-202,501
2025-08-09 10:58:05,481,679,-198,504
2025-08-09 10:58:21,514,734,-220,504
2025-08-09 10:58:36,492,758,-267,515
2025-08-09 10:58:51,505,750,-246,515
2025-08-09 10:59:06,523,739,-215,514
2025-08-09 10:59:21,508,680,-173,514
2025-08-09 10:59:36,487,664,-176,514
2025-08-09 10:59:51,513,646,-133,514
2025-08-09 11:00:09,537,695,-158,514
2025-08-09 11:00:25,548,688,-140,514
2025-08-09 11:00:40,564,693,-129,502
2025-08-09 11:00:55,559,679,-120,503
2025-08-09 11:01:10,583,688,-105,503
2025-08-09 11:01:25,586,667,-82,501
2025-08-09 11:01:40,565,655,-90,501
2025-08-09 11:01:55,613,663,-50,501
2025-08-09 11:02:10,641,705,-64,501
2025-08-09 11:02:25,627,726,-99,501
2025-08-09 11:02:40,637,706,-70,502
2025-08-09 11:02:59,637,682,-45,502
2025-08-09 11:03:14,640,657,-16,502
2025-08-09 11:03:29,665,703,-38,507
2025-08-09 11:03:44,643,670,-28,507
2025-08-09 11:03:59,641,675,-34,577
2025-08-09 11:04:14,655,659,-4,577
2025-08-09 11:04:30,630,685,-55,577
2025-08-09 11:04:45,677,694,-17,584
2025-08-09 11:05:00,679,649,30,585
2025-08-09 11:05:15,705,575,131,585
2025-08-09 11:05:30,688,570,118,585
2025-08-09 11:05:45,700,588,112,585
2025-08-09 11:06:00,683,590,93,582
2025-08-09 11:06:15,734,616,118,582
2025-08-09 11:06:30,692,572,120,584
2025-08-09 11:06:46,751,624,127,584
2025-08-09 11:07:01,740,602,138,582
2025-08-09 11:07:16,759,625,134,582
2025-08-09 11:07:31,766,600,166,583
2025-08-09 11:07:46,749,569,180,583
2025-08-09 11:08:01,780,597,184,583
2025-08-09 11:08:16,798,586,212,583
2025-08-09 11:08:31,772,580,193,584
2025-08-09 11:08:46,795,566,229,584
2025-08-09 11:09:39,846,613,232,736
2025-08-09 11:09:54,861,582,279,736
2025-08-09 11:10:09,872,622,250,741
2025-08-09 11:10:24,860,618,242,741
2025-08-09 11:10:39,878,628,250,748
2025-08-09 11:10:54,877,616,261,748
2025-08-09 11:11:09,871,592,279,748
2025-08-09 11:11:24,904,617,288,748
2025-08-09 11:11:40,893,566,327,751
2025-08-09 11:11:55,889,556,333,751
2025-08-09 11:12:10,892,586,306,755
2025-08-09 11:12:25,901,590,311,755
2025-08-09 11:12:40,963,626,336,759
2025-08-09 11:12:55,921,548,373,759
2025-08-09 11:13:10,942,568,374,763
2025-08-09 11:13:25,965,615,349,763
2025-08-09 11:13:40,943,565,379,765
2025-08-09 11:13:55,976,590,386,765
2025-08-09 11:14:11,954,574,379,769
2025-08-09 11:14:26,957,573,384,769
2025-08-09 11:14:41,948,586,361,789
2025-08-09 11:14:56,928,649,279,789
2025-08-09 11:15:11,953,639,313,850
2025-08-09 11:15:26,925,601,324,850
2025-08-09 11:15:41,945,634,311,883
2025-08-09 11:15:56,965,587,378,883
2025-08-09 11:16:11,956,559,397,885
2025-08-09 11:16:26,957,576,381,885
2025-08-09 11:16:41,945,563,381,885
2025-08-09 11:16:57,968,555,413,885
2025-08-09 11:17:12,981,572,409,897
2025-08-09 11:17:27,988,575,413,897
2025-08-09 11:17:42,1067,619,448,904
2025-08-09 11:17:57,1045,604,441,904
2025-08-09 11:18:12,1088,618,470,908
2025-08-09 11:18:27,1098,561,537,908
2025-08-09 11:18:42,1136,582,554,912
2025-08-09 11:18:58,1158,604,555,912
2025-08-09 11:19:13,1155,549,606,914
2025-08-09 11:19:28,1175,545,630,916
2025-08-09 11:19:43,1178,543,634,916
2025-08-09 11:19:58,1181,571,610,916
2025-08-09 11:20:13,1186,571,615,1001
2025-08-09 11:20:28,1192,573,619,1001
2025-08-09 11:20:43,1208,562,645,1023
2025-08-09 11:20:58,1173,552,621,1023
2025-08-09 11:21:13,1184,547,637,1039
2025-08-09 11:21:28,1185,558,627,1039
2025-08-09 11:21:44,1142,560,582,1044
2025-08-09 11:21:59,1164,565,599,1044
2025-08-09 11:22:14,1148,583,565,1044
2025-08-09 11:22:29,1172,585,588,1044
2025-08-09 11:22:44,1193,578,614,1050
2025-08-09 11:22:59,1209,569,641,1050
2025-08-09 11:23:14,1213,565,649,1056
2025-08-09 11:23:29,1209,599,609,1056
2025-08-09 11:23:44,1189,591,599,1058
2025-08-09 11:23:59,1219,596,623,1059
2025-08-09 11:24:14,1169,611,558,1059
2025-08-09 11:24:30,1148,604,543,1061
2025-08-09 11:24:45,1117,597,520,1061
2025-08-09 11:25:00,1121,561,560,1061
2025-08-09 11:25:15,1081,587,493,1062
2025-08-09 11:25:30,1089,620,469,1157
2025-08-09 11:25:45,1095,600,495,1157
2025-08-09 11:26:00,1072,602,470,1173
2025-08-09 11:26:15,510,592,-83,1173
2025-08-09 11:26:30,446,602,-156,1173
2025-08-09 11:26:45,661,568,93,1171
2025-08-09 11:27:00,1012,622,390,1172
2025-08-09 11:27:16,1071,638,432,1172
2025-08-09 11:27:31,1060,565,495,1172
2025-08-09 11:27:46,798,584,214,1172
2025-08-09 11:28:01,993,613,381,1163
2025-08-09 11:28:16,1103,614,489,1163
2025-08-09 11:28:31,1085,598,487,1163
2025-08-09 11:28:46,1102,635,467,1152
2025-08-09 11:29:01,1075,614,461,1152
2025-08-09 11:29:16,1073,599,474,1144
2025-08-09 11:29:31,1072,652,420,1137
2025-08-09 11:29:46,1079,605,474,1137
2025-08-09 11:30:02,1084,589,495,1130
2025-08-09 11:30:17,1063,538,525,1130
2025-08-09 11:30:32,1094,585,508,1125
2025-08-09 11:30:47,1113,591,523,1125
2025-08-09 11:31:02,1132,539,594,1065
2025-08-09 11:31:17,1163,550,613,1065
2025-08-09 11:31:32,1185,557,628,1060
2025-08-09 11:31:47,1183,585,599,1060
2025-08-09 11:32:02,1061,554,507,1044
2025-08-09 11:32:17,1138,533,604,1044
2025-08-09 11:32:32,1196,531,664,1051
2025-08-09 11:32:47,1216,542,674,1051
2025-08-09 11:33:03,1186,545,641,1051
2025-08-09 11:33:18,1178,546,632,1051
2025-08-09 11:33:33,1142,525,618,1051
2025-08-09 11:33:48,1153,527,626,1047
2025-08-09 11:34:03,1126,498,628,1047
2025-08-09 11:34:18,1145,533,612,1048
2025-08-09 11:34:33,1144,532,613,1048
2025-08-09 11:34:51,1156,509,647,1048
2025-08-09 11:35:06,1163,515,648,1048
2025-08-09 11:35:22,1152,527,625,1048
2025-08-09 11:35:37,1213,499,713,1047
2025-08-09 11:35:52,1196,535,660,1047
2025-08-09 11:36:07,1210,548,662,1048
2025-08-09 11:36:22,1232,532,700,1048
2025-08-09 11:36:37,1194,521,673,1059
2025-08-09 11:36:52,1249,524,725,1059
2025-08-09 11:37:07,1202,496,706,1151
2025-08-09 11:37:25,1218,539,679,1151
2025-08-09 11:37:40,1218,533,686,1149
2025-08-09 11:37:55,1235,538,697,1149
2025-08-09 11:38:10,1237,499,739,1159
2025-08-09 11:38:26,1226,510,717,1159
2025-08-09 11:38:41,1228,587,641,1184
2025-08-09 11:38:56,1223,534,689,1184
2025-08-09 11:39:11,1225,559,667,1182
2025-08-09 11:39:26,1234,547,688,1182
2025-08-09 11:39:41,1323,528,795,1183
2025-08-09 11:39:56,1315,494,821,1183
2025-08-09 11:40:11,1345,505,840,1182
2025-08-09 11:40:26,1349,502,847,1182
2025-08-09 11:40:41,1380,507,874,1181
2025-08-09 11:40:56,1383,504,879,1181
2025-08-09 11:41:11,1450,527,923,1181
2025-08-09 11:41:27,1427,513,914,1181
2025-08-09 11:41:42,1459,539,920,1181
2025-08-09 11:41:57,1435,546,889,1181
2025-08-09 11:42:12,1492,548,944,1214
2025-08-09 11:42:27,1437,523,914,1214
2025-08-09 11:42:42,1498,541,957,1234
2025-08-09 11:42:57,1456,556,901,1234
2025-08-09 11:43:12,1518,578,939,1242
2025-08-09 11:43:27,1536,519,1018,1242
2025-08-09 11:43:42,1568,542,1026,1339
2025-08-09 11:43:57,1564,534,1031,1339
2025-08-09 11:44:13,1591,713,879,1339
2025-08-09 11:44:28,1593,721,872,1339
2025-08-09 11:44:43,1621,729,892,1351
2025-08-09 11:44:58,1634,750,884,1351
2025-08-09 11:45:13,1616,728,887,1363
2025-08-09 11:45:28,1617,723,893,1363
2025-08-09 11:45:43,1616,720,895,1369
2025-08-09 11:45:58,1619,724,896,1369
2025-08-09 11:46:13,1606,725,880,1378
2025-08-09 11:46:28,1609,744,865,1378
2025-08-09 11:46:43,1597,762,834,1385
2025-08-09 11:46:58,1617,753,864,1385
2025-08-09 11:47:14,1588,700,887,1390
2025-08-09 11:47:29,1577,822,756,1390
2025-08-09 11:47:44,1575,800,774,1448
2025-08-09 11:47:59,1572,823,749,1448
2025-08-09 11:48:14,1557,847,711,1474
2025-08-09 11:48:29,1557,862,695,1474
2025-08-09 11:48:44,1541,823,719,1516
2025-08-09 11:48:59,1522,836,686,1516
2025-08-09 11:49:14,1532,852,681,1548
2025-08-09 11:49:29,1529,877,652,1548
2025-08-09 11:49:44,1514,823,691,1548
2025-08-09 11:50:00,1508,814,694,1548
2025-08-09 11:50:15,1492,812,680,1563
2025-08-09 11:50:30,1510,845,665,1563
2025-08-09 11:50:45,1482,808,674,1570
2025-08-09 11:51:00,1539,860,678,1570
2025-08-09 11:51:15,1502,866,636,1570
2025-08-09 11:51:30,1497,818,679,1570
2025-08-09 11:51:45,1508,844,664,1573
2025-08-09 11:52:00,1527,857,670,1573
2025-08-09 11:52:16,1529,814,715,1568
2025-08-09 11:52:31,1540,825,715,1568
2025-08-09 11:52:46,1571,833,738,1565
2025-08-09 11:53:01,1567,826,741,1565
2025-08-09 11:53:23,1567,816,751,1558
2025-08-09 11:53:38,1539,829,710,1555
2025-08-09 11:53:53,1581,828,754,1555
2025-08-09 11:54:08,1568,819,749,1594
2025-08-09 11:54:23,1581,802,779,1594
2025-08-09 11:54:38,1640,816,824,1594
2025-08-09 11:54:53,1619,815,803,1570
2025-08-09 11:55:09,1626,848,779,1570
2025-08-09 11:55:24,1653,809,843,1570
2025-08-09 11:55:39,1654,809,846,1559
2025-08-09 11:55:54,1686,827,859,1559
2025-08-09 11:56:09,1722,821,900,1546
2025-08-09 11:56:24,1738,838,900,1546
2025-08-09 11:56:39,1748,826,923,1541
2025-08-09 11:56:54,1760,818,943,1541
2025-08-09 11:57:09,1768,885,883,1539
2025-08-09 11:57:27,1776,808,968,1539
2025-08-09 11:57:42,1783,830,953,1538
2025-08-09 11:57:57,1796,808,988,1538
2025-08-09 11:58:12,1786,812,973,1536
2025-08-09 11:59:04,1775,805,970,1474
2025-08-09 11:59:20,1784,819,965,1501
2025-08-09 11:59:35,1779,823,956,1501
2025-08-09 11:59:50,1790,820,970,1640
2025-08-09 12:00:05,1794,830,964,1640
2025-08-09 12:00:20,1816,806,1010,1742
2025-08-09 12:00:35,1823,837,986,1742
2025-08-09 12:00:50,1852,849,1003,1742
2025-08-09 12:01:05,1831,834,997,1742
2025-08-09 12:01:20,1846,819,1028,1743
2025-08-09 12:01:35,1867,827,1041,1737
2025-08-09 12:01:50,1846,835,1010,1737
2025-08-09 12:02:06,1887,867,1021,1737
2025-08-09 12:02:21,1898,826,1072,1737
2025-08-09 12:02:36,1913,826,1087,1743
2025-08-09 12:02:51,1906,817,1088,1743
2025-08-09 12:03:06,1890,823,1067,1742
2025-08-09 12:03:21,1910,818,1091,1742
2025-08-09 12:03:36,1824,819,1004,1742
2025-08-09 12:03:51,1896,865,1030,1742
2025-08-09 12:04:06,1964,829,1135,1720
2025-08-09 12:04:21,1966,877,1089,1720
2025-08-09 12:04:37,2014,850,1164,1720
2025-08-09 12:04:52,2029,862,1167,1781
2025-08-09 12:05:07,2030,833,1197,1781
2025-08-09 12:05:22,2048,851,1197,1869
2025-08-09 12:05:37,2053,836,1217,1869
2025-08-09 12:05:52,2067,831,1236,1897
2025-08-09 12:06:07,2069,815,1254,1897
2025-08-09 12:06:23,2057,823,1234,1897
2025-08-09 12:06:38,2055,821,1234,1900
2025-08-09 12:06:53,2057,824,1233,1900
2025-08-09 12:07:13,2064,884,1180,1899
2025-08-09 12:07:28,2066,863,1203,1899
2025-08-09 12:07:43,2098,831,1267,1906
2025-08-09 12:07:58,2082,831,1251,1906
2025-08-09 12:08:20,2102,826,1276,1906
2025-08-09 12:08:36,2112,839,1272,1909
2025-08-09 12:08:51,2112,838,1274,1909
2025-08-09 12:09:06,2136,807,1329,1909
2025-08-09 12:09:21,2157,832,1325,1912
2025-08-09 12:09:36,2184,800,1384,1906
2025-08-09 12:09:51,2202,797,1405,1906
2025-08-09 12:10:06,2225,789,1436,1906
2025-08-09 12:10:21,2220,798,1423,1930
2025-08-09 12:10:36,2252,833,1419,1930
2025-08-09 12:10:51,2249,805,1443,2025
2025-08-09 12:11:06,2248,820,1428,2025
2025-08-09 12:11:21,2251,791,1460,2111
2025-08-09 12:11:37,2226,794,1432,2111
2025-08-09 12:11:52,2268,793,1475,2111
2025-08-09 12:12:07,2283,784,1498,2111
2025-08-09 12:12:22,2297,787,1510,2114
2025-08-09 12:12:37,2320,803,1517,2114
2025-08-09 12:12:52,2304,815,1489,2116
2025-08-09 12:13:08,2315,813,1502,2121
2025-08-09 12:13:23,2311,807,1505,2121
2025-08-09 12:13:38,2318,811,1506,2121
2025-08-09 12:13:53,2339,794,1546,2121
2025-08-09 12:14:08,2356,821,1535,2123
2025-08-09 12:14:23,2380,801,1579,2123
2025-08-09 12:14:38,2415,822,1592,2123
2025-08-09 12:14:53,2346,813,1532,2123
2025-08-09 12:15:08,2378,854,1524,2123
2025-08-09 12:15:23,2379,798,1581,2129
2025-08-09 12:15:38,2384,809,1575,2129
2025-08-09 12:15:54,2385,802,1584,2150
2025-08-09 12:16:09,2400,820,1580,2150
2025-08-09 12:16:24,2407,815,1592,2234
2025-08-09 12:16:39,2449,820,1629,2298
2025-08-09 12:16:54,2431,778,1653,2298
2025-08-09 12:17:09,2425,794,1631,2298
2025-08-09 12:17:24,2470,832,1638,2298
2025-08-09 12:17:39,2479,828,1650,2337
2025-08-09 12:17:54,2525,853,1672,2337
2025-08-09 12:18:09,2491,842,1649,2337
2025-08-09 12:18:24,2461,784,1677,2337
2025-08-09 12:18:40,2444,824,1620,2338
2025-08-09 12:18:55,2439,823,1616,2338
2025-08-09 12:19:10,2417,824,1593,2333
2025-08-09 12:19:25,2410,774,1636,2333
2025-08-09 12:19:40,2430,789,1640,2336
2025-08-09 12:19:55,2441,827,1614,2336
2025-08-09 12:20:10,2475,749,1726,2336
2025-08-09 12:20:25,2483,757,1726,2336
2025-08-09 12:20:40,2472,754,1719,2351
2025-08-09 12:20:55,2511,746,1765,2351
2025-08-09 12:21:10,2503,684,1819,2351
2025-08-09 12:21:26,2549,834,1715,2403
2025-08-09 12:21:41,2541,726,1816,2403
2025-08-09 12:21:56,2539,674,1866,2414
2025-08-09 12:22:11,2574,711,1863,2450
2025-08-09 12:22:26,2601,695,1907,2450
2025-08-09 12:22:41,2587,726,1862,2450
2025-08-09 12:22:56,2630,737,1893,2450
2025-08-09 12:23:11,2628,688,1940,2470
2025-08-09 12:23:26,2623,715,1908,2470
2025-08-09 12:23:41,2643,682,1961,2476
2025-08-09 12:23:56,2573,683,1890,2476
2025-08-09 12:24:12,2586,664,1921,2471
2025-08-09 12:24:30,2620,730,1890,2471
2025-08-09 12:24:45,2611,714,1898,2464
2025-08-09 12:25:00,2620,683,1936,2464
2025-08-09 12:25:15,2650,698,1952,2467
2025-08-09 12:25:30,2637,707,1930,2467
2025-08-09 12:25:46,2679,711,1968,2469
2025-08-09 12:26:01,2662,702,1961,2469
2025-08-09 12:26:16,2708,692,2016,2518
2025-08-09 12:26:31,2688,675,2014,2518
2025-08-09 12:26:51,2714,700,2015,2516
2025-08-09 12:27:06,2651,680,1971,2516
2025-08-09 12:27:21,2679,721,1958,2532
2025-08-09 12:27:36,2717,700,2017,2532
2025-08-09 12:27:51,2679,718,1962,2551
2025-08-09 12:28:06,2694,727,1966,2551
2025-08-09 12:28:21,2696,709,1987,2551
2025-08-09 12:28:36,2715,690,2025,2551
2025-08-09 12:28:51,2730,701,2029,2630
2025-08-09 12:29:06,2762,718,2044,2630
2025-08-09 12:29:21,2789,705,2083,2633
2025-08-09 12:29:37,2793,701,2092,2633
2025-08-09 12:29:52,2775,723,2052,2635
2025-08-09 12:30:07,2736,701,2035,2635
2025-08-09 12:30:22,2782,693,2089,2632
2025-08-09 12:30:39,2831,699,2132,2632
2025-08-09 12:30:54,2840,697,2143,2640
2025-08-09 12:31:09,2831,708,2124,2640
2025-08-09 12:31:24,2820,715,2105,2640
2025-08-09 12:31:39,2848,683,2165,2640
2025-08-09 12:31:54,2832,722,2110,2688
2025-08-09 12:32:10,2833,719,2115,2688
2025-08-09 12:32:25,2846,715,2131,2675
2025-08-09 12:32:40,2884,701,2183,2675
2025-08-09 12:32:55,2806,697,2109,2706
2025-08-09 12:33:10,2870,695,2175,2706
2025-08-09 12:33:25,2819,732,2087,2725
2025-08-09 12:33:40,2816,719,2097,2725
2025-08-09 12:33:55,2826,687,2139,2725
2025-08-09 12:34:10,2828,724,2104,2725
2025-08-09 12:34:26,2861,685,2175,2795
2025-08-09 12:34:41,2833,703,2130,2783
2025-08-09 12:34:56,2910,688,2222,2783
2025-08-09 12:35:11,2973,698,2275,2783
2025-08-09 12:35:26,2866,704,2162,2783
2025-08-09 12:35:41,2897,739,2158,2783
2025-08-09 12:35:56,2897,738,2159,2780
2025-08-09 12:36:11,3029,732,2297,2784
2025-08-09 12:36:26,3015,711,2304,2784
2025-08-09 12:36:41,2972,707,2265,2784
2025-08-09 12:36:56,2994,693,2301,2783
2025-08-09 12:37:11,2984,690,2295,2783
2025-08-09 12:37:27,3038,705,2333,2785
2025-08-09 12:37:42,3026,688,2338,2763
2025-08-09 12:37:57,3056,678,2377,2763
2025-08-09 12:38:12,3088,699,2389,2763
2025-08-09 12:38:27,3077,682,2395,2808
2025-08-09 12:38:42,3120,715,2405,2888
2025-08-09 12:38:57,3102,694,2409,2888
2025-08-09 12:39:12,3107,688,2418,2888
2025-08-09 12:39:27,3100,666,2434,2888
2025-08-09 12:39:42,3137,703,2434,2888
2025-08-09 12:39:57,3084,694,2390,2975
2025-08-09 12:40:13,2752,675,2077,2975
2025-08-09 12:40:28,2202,758,1445,2972
2025-08-09 12:40:43,2584,737,1847,2974
2025-08-09 12:40:58,2834,720,2114,2974
2025-08-09 12:41:13,3162,702,2460,2974
2025-08-09 12:41:28,3208,674,2534,2972
2025-08-09 12:41:43,3229,674,2555,2962
2025-08-09 12:41:58,3193,679,2513,2962
2025-08-09 12:42:13,3208,718,2491,2963
2025-08-09 12:42:28,3218,698,2520,2963
2025-08-09 12:42:44,3242,662,2580,2963
2025-08-09 12:42:59,3269,689,2580,2961
2025-08-09 12:43:14,3241,685,2556,2961
2025-08-09 12:43:29,3234,678,2556,2953
2025-08-09 12:43:44,3245,665,2580,2953
2025-08-09 12:43:59,3215,661,2554,2957
2025-08-09 12:44:14,3295,662,2633,2975
2025-08-09 12:44:29,3233,705,2529,2975
2025-08-09 12:44:44,3229,667,2562,2975
2025-08-09 12:44:59,3245,669,2576,2975
2025-08-09 12:45:15,3261,666,2594,3054
2025-08-09 12:45:30,3283,699,2585,3054
2025-08-09 12:45:45,3276,672,2604,3054
2025-08-09 12:46:00,3317,663,2654,3055
2025-08-09 12:46:15,3318,670,2648,3060
2025-08-09 12:46:30,3326,657,2669,3060
2025-08-09 12:46:45,3362,670,2692,3061
2025-08-09 12:47:00,3372,670,2702,3061
2025-08-09 12:47:15,3385,667,2718,3059
2025-08-09 12:47:30,3368,658,2710,3059
2025-08-09 12:47:45,3390,669,2722,3061
2025-08-09 12:48:01,3361,644,2718,3061
2025-08-09 12:48:16,3347,683,2663,3079
2025-08-09 12:48:31,3322,676,2646,3079
2025-08-09 12:48:46,3320,657,2663,3104
2025-08-09 12:49:01,3317,606,2710,3104
2025-08-09 12:49:18,3327,659,2668,3214
2025-08-09 12:49:33,3332,703,2630,3214
2025-08-09 12:49:52,3331,671,2660,3273
2025-08-09 12:50:07,3333,658,2676,3273
2025-08-09 12:50:22,3313,668,2644,3273
2025-08-09 12:50:37,3325,682,2643,3273
2025-08-09 12:50:52,3296,653,2643,3329
2025-08-09 12:51:07,3319,690,2628,3329
2025-08-09 12:51:22,3303,645,2658,3329
2025-08-09 12:51:38,3307,641,2666,3329
2025-08-09 12:51:53,3330,660,2670,3328
2025-08-09 12:52:08,3351,696,2655,3328
2025-08-09 12:52:23,3365,665,2700,3328
2025-08-09 12:52:38,3369,678,2691,3328
2025-08-09 12:52:53,3361,655,2706,3326
2025-08-09 12:53:08,3371,641,2730,3326
2025-08-09 12:53:23,3390,652,2739,3326
2025-08-09 12:53:38,3390,715,2675,3326
2025-08-09 12:53:53,3422,664,2758,3320
2025-08-09 12:54:09,3421,676,2744,3320
2025-08-09 12:54:24,3417,684,2733,3266
2025-08-09 12:54:39,3462,725,2736,3266
2025-08-09 12:54:54,3457,657,2801,3313
2025-08-09 12:55:09,3422,655,2768,3313
2025-08-09 12:55:24,3442,656,2787,3293
2025-08-09 12:55:39,3451,687,2764,3293
2025-08-09 12:55:54,3503,642,2861,3293
2025-08-09 12:56:09,3513,635,2879,3293
2025-08-09 12:56:24,3546,655,2891,3338
2025-08-09 12:56:39,3570,687,2884,3338
2025-08-09 12:56:55,3562,671,2891,3337
2025-08-09 12:57:10,3600,693,2907,3337
2025-08-09 12:57:25,3591,667,2924,3368
2025-08-09 12:57:40,3624,663,2961,3368
2025-08-09 12:57:55,3666,665,3001,3368
2025-08-09 12:58:10,3642,658,2984,3368
2025-08-09 12:58:25,3669,650,3019,3370
2025-08-09 12:58:40,3648,683,2966,3370
2025-08-09 12:58:55,3666,667,2999,3371
2025-08-09 12:59:10,3648,698,2950,3371
2025-08-09 12:59:25,3660,662,2998,3429
2025-08-09 12:59:41,3646,737,2909,3429
2025-08-09 12:59:56,3633,707,2925,3476
2025-08-09 13:00:11,3655,750,2904,3476
2025-08-09 13:00:26,3631,725,2906,3482
2025-08-09 13:00:41,3645,749,2897,3482
2025-08-09 13:00:56,3645,707,2939,3521
2025-08-09 13:01:11,3640,771,2869,3521
2025-08-09 13:01:26,3670,701,2969,3521
2025-08-09 13:01:41,3635,724,2911,3521
2025-08-09 13:01:56,3651,738,2913,3535
2025-08-09 13:02:11,3652,730,2922,3535
2025-08-09 13:02:27,3663,769,2894,3534
2025-08-09 13:02:42,3662,721,2941,3534
2025-08-09 13:02:57,3671,762,2908,3542
2025-08-09 13:03:12,3663,706,2957,3542
2025-08-09 13:03:27,3680,722,2958,3542
2025-08-09 13:03:42,3662,752,2909,3542
2025-08-09 13:03:57,3694,736,2958,3538
2025-08-09 13:04:12,3711,767,2943,3538
2025-08-09 13:04:27,3693,762,2931,3538
2025-08-09 13:04:42,3717,785,2932,3538
2025-08-09 13:04:57,3737,720,3017,3615
2025-08-09 13:05:13,3746,677,3068,3615
2025-08-09 13:05:28,3762,718,3044,3679
2025-08-09 13:05:43,3756,705,3051,3679
2025-08-09 13:05:58,3765,699,3066,3677
2025-08-09 13:06:13,3775,689,3086,3677
2025-08-09 13:06:28,3763,766,2997,3664
2025-08-09 13:06:43,3747,699,3048,3664
2025-08-09 13:06:58,3774,704,3069,3664
2025-08-09 13:07:13,3779,690,3089,3664
2025-08-09 13:07:28,3774,712,3061,3672
2025-08-09 13:07:44,3775,714,3061,3672
2025-08-09 13:07:59,3803,710,3094,3673
2025-08-09 13:08:14,3821,724,3098,3673
2025-08-09 13:08:30,3817,709,3108,3665
2025-08-09 13:08:45,3813,717,3096,3665
2025-08-09 13:09:00,3794,697,3097,3665
2025-08-09 13:09:15,3796,673,3123,3665
2025-08-09 13:09:30,3806,665,3141,3666
2025-08-09 13:09:45,3798,730,3068,3666
2025-08-09 13:10:00,3825,656,3169,3667
2025-08-09 13:10:15,3844,688,3157,3667
2025-08-09 13:10:30,3850,702,3148,3716
2025-08-09 13:10:45,3853,723,3130,3716
2025-08-09 13:11:00,3863,709,3153,3784
2025-08-09 13:11:16,3848,721,3127,3784
2025-08-09 13:11:35,3837,743,3094,3784
2025-08-09 13:11:50,3838,705,3133,3774
2025-08-09 13:12:06,3863,691,3172,3774
2025-08-09 13:12:21,3863,696,3167,3774
2025-08-09 13:12:36,3866,673,3192,3774
2025-08-09 13:12:51,3879,644,3235,3775
2025-08-09 13:13:06,3896,696,3200,3775
2025-08-09 13:13:21,3877,674,3204,3780
2025-08-09 13:13:36,3885,656,3229,3780
2025-08-09 13:13:51,3891,671,3219,3796
2025-08-09 13:14:06,3870,689,3181,3796
2025-08-09 13:14:21,3910,711,3199,3797
2025-08-09 13:14:36,3897,718,3179,3797
2025-08-09 13:14:51,3882,696,3186,3796
2025-08-09 13:15:10,3916,664,3252,3796
2025-08-09 13:15:25,3911,662,3249,3797
2025-08-09 13:15:40,3888,645,3243,3797
2025-08-09 13:15:55,3880,628,3252,3832
2025-08-09 13:16:10,3857,631,3226,3832
2025-08-09 13:16:25,3885,625,3259,3832
2025-08-09 13:16:40,3879,658,3221,3832
2025-08-09 13:16:55,3910,632,3278,3819
2025-08-09 13:17:14,3875,651,3224,3819
2025-08-09 13:17:29,3881,681,3200,3856
2025-08-09 13:17:44,3880,652,3229,3856
2025-08-09 13:17:59,3885,629,3256,3856
2025-08-09 13:18:14,3854,639,3215,3856
2025-08-09 13:18:30,3871,636,3234,3852
2025-08-09 13:18:45,3862,602,3260,3852
2025-08-09 13:19:00,3878,632,3246,3854
2025-08-09 13:19:15,3841,597,3243,3854
2025-08-09 13:19:30,3875,568,3308,3877
2025-08-09 13:20:22,3922,583,3339,3877
2025-08-09 13:20:38,3917,588,3328,3877
2025-08-09 13:20:53,3886,568,3318,3880
2025-08-09 13:21:08,3912,565,3347,3880
2025-08-09 13:21:23,3911,590,3321,3880
2025-08-09 13:21:38,3943,552,3391,3880
2025-08-09 13:21:53,3937,600,3337,3857
2025-08-09 13:22:08,3938,569,3368,3857
2025-08-09 13:22:23,3968,565,3404,3857
2025-08-09 13:22:38,3940,562,3379,3857
2025-08-09 13:22:53,3917,615,3302,3895
2025-08-09 13:23:09,3910,548,3362,3895
2025-08-09 13:23:24,3924,542,3382,3895
2025-08-09 13:23:39,3907,565,3342,3895
2025-08-09 13:23:54,3891,572,3319,3907
2025-08-09 13:24:09,3888,554,3334,3907
2025-08-09 13:24:24,3871,571,3301,3912
2025-08-09 13:24:39,3849,554,3295,3912
2025-08-09 13:24:54,3856,530,3326,3877
2025-08-09 13:25:09,3830,564,3266,3877
2025-08-09 13:25:24,3832,450,3382,3880
2025-08-09 13:25:39,3838,439,3399,3880
2025-08-09 13:25:55,3819,454,3365,3885
2025-08-09 13:26:10,3797,443,3354,3885
2025-08-09 13:26:25,3836,462,3374,3887
2025-08-09 13:26:40,3789,446,3343,3887
2025-08-09 13:26:55,3824,426,3398,3883
2025-08-09 13:27:10,3861,454,3407,3883
2025-08-09 13:27:25,3873,525,3347,3885
2025-08-09 13:27:40,3826,448,3378,3885
2025-08-09 13:27:55,3836,443,3393,3885
2025-08-09 13:28:10,3917,463,3454,3879
2025-08-09 13:28:25,3951,435,3517,3875
2025-08-09 13:28:40,3931,432,3499,3875
2025-08-09 13:28:56,3965,429,3536,3875
2025-08-09 13:29:11,3922,440,3482,3875
2025-08-09 13:29:26,3947,438,3509,3861
2025-08-09 13:29:41,3919,437,3482,3861
2025-08-09 13:29:56,3930,448,3482,3860
2025-08-09 13:30:11,3855,445,3409,3860
